n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_word_ps,a_bry_ps,corr_ttr
3,1,4,2,3,3,0,9,0,2,5,0,2,0,0,5,0,1,1,1,1,1,1,0,1,0,1,3,0,1,0,0,1,0,19.5,4.0,0.34
0,0,1,1,0,0,0,0,1,0,3,0,3,1,0,2,0,0,0,1,1,0,0,0,0,1,0,3,0,1,1,0,2,0,6.0,7.0,0.816
2,4,0,4,1,3,0,5,2,2,7,1,3,4,0,8,2,1,1,0,2,1,1,0,1,1,2,2,1,1,1,0,2,1,16.0,11.333,0.612
0,2,1,3,1,2,0,3,2,1,3,1,1,1,0,7,3,0,1,1,3,1,1,0,1,1,1,3,1,1,1,0,2,1,31.0,19.0,0.762
14,21,12,13,5,14,0,34,13,3,15,3,22,3,2,20,5,1,1,1,5,1,1,0,1,1,1,7,1,1,1,1,2,1,32.667,17.929,0.606
3,2,1,2,2,4,0,5,0,2,4,2,6,1,0,7,2,1,1,1,2,1,1,0,1,0,2,3,1,1,1,0,2,1,14.333,9.524,0.647
2,1,6,3,1,3,0,4,0,2,5,0,4,1,0,5,1,1,1,1,2,1,1,0,1,0,1,2,0,1,1,0,2,1,12.667,12.0,0.574
0,1,3,0,0,1,0,2,0,0,3,0,4,0,0,3,2,0,1,1,0,0,1,0,1,0,0,3,0,1,0,0,1,1,6.333,2.333,0.649
0,1,2,2,0,2,0,4,1,0,1,0,1,1,0,1,0,0,1,1,2,0,1,0,1,1,0,1,0,1,1,0,1,0,8.0,4.5,0.53
3,5,3,3,0,2,0,5,0,0,4,1,5,0,0,3,0,1,1,1,2,0,1,0,1,0,0,4,1,1,0,0,1,0,17.0,13.0,0.728
2,3,4,3,0,2,1,2,1,2,3,0,2,1,0,4,0,1,1,1,2,0,1,1,1,1,2,3,0,1,1,0,1,0,15.0,10.5,0.775
9,8,9,5,3,6,0,10,1,2,7,10,14,1,0,6,3,1,1,1,1,1,1,0,1,1,2,3,1,1,1,0,1,1,18.6,6.4,0.367
6,2,2,3,1,1,0,6,0,1,3,0,6,0,0,2,0,1,1,1,3,1,1,0,1,0,1,3,0,1,0,0,1,0,8.25,4.893,0.739
17,22,16,14,4,13,0,26,2,6,32,1,12,8,0,24,2,1,1,1,3,1,1,0,1,1,2,8,1,1,1,0,2,1,50.0,30.75,0.6
4,1,1,1,1,1,0,4,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,14.0,2.0,0.378
4,1,1,3,1,0,0,5,0,3,7,0,3,2,0,7,0,1,1,1,3,1,0,0,1,0,2,5,0,1,1,0,1,0,12.333,9.857,0.93
2,3,2,2,3,2,0,7,0,0,7,5,4,1,0,4,0,1,1,1,1,1,1,0,1,0,0,4,1,1,1,0,2,0,42.0,23.0,0.655
2,1,0,2,1,1,0,3,0,0,1,0,3,0,0,1,0,1,1,0,2,1,1,0,1,0,0,1,0,1,0,0,1,0,15.0,8.0,0.548
0,0,1,1,1,4,0,4,0,1,2,3,2,0,0,4,1,0,0,1,1,1,1,0,1,0,1,2,1,1,0,0,2,1,12.0,10.0,0.722
2,3,2,1,1,2,1,3,0,0,1,0,3,0,0,2,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,21.0,4.0,0.463
8,10,6,7,5,9,0,22,5,4,7,8,17,1,3,12,6,1,1,1,3,1,1,0,1,1,2,3,1,1,1,1,1,1,25.8,6.8,0.436
4,4,1,2,4,2,0,14,1,0,1,6,6,1,1,2,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,24.0,3.0,0.306
3,2,3,4,2,4,0,7,0,1,8,5,5,4,0,3,1,1,1,1,3,1,1,0,1,0,1,5,1,1,1,0,1,1,26.0,18.0,0.784
1,1,0,1,1,0,1,2,1,0,1,0,3,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,6.0,5.25,0.612
3,2,1,2,0,1,0,4,0,0,2,0,2,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,0,1,0,0,0,0,8.5,3.0,0.514
2,7,2,1,1,4,0,8,0,1,7,2,3,0,0,7,0,1,1,1,1,1,1,0,1,0,1,4,1,1,0,0,4,0,15.0,8.0,0.738
2,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,13.0,6.0,0.392
18,10,7,7,4,6,0,21,0,1,6,2,18,0,0,9,4,1,1,1,2,1,1,0,1,0,1,4,1,1,0,0,2,1,22.6,3.6,0.333
3,2,2,4,1,3,0,8,0,0,6,0,4,2,0,3,0,1,1,1,1,1,1,0,1,0,0,4,0,1,1,0,1,0,12.667,8.667,0.574
2,7,3,1,1,2,0,5,2,0,2,0,2,0,0,4,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,31.0,6.0,0.381
10,4,10,3,4,2,0,9,0,2,3,7,11,3,0,5,2,1,1,1,2,1,1,0,1,0,2,2,1,1,1,0,1,1,18.75,3.75,0.327
0,1,2,1,1,2,0,2,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,11.0,8.571,0.64
0,0,0,1,0,1,1,3,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,2,0,0,1,0,0,1,0,11.0,7.0,0.426
1,2,1,2,0,3,0,4,0,1,5,1,2,0,0,3,0,1,1,1,1,0,1,0,1,0,1,3,1,1,0,0,1,0,12.5,5.0,0.566
4,4,6,6,1,4,0,4,3,1,8,3,4,1,1,2,0,1,1,1,3,1,1,0,1,1,1,5,1,1,1,1,1,0,25.5,16.0,0.693
1,7,4,1,1,1,1,9,0,3,5,3,5,1,0,10,0,1,1,1,1,1,1,1,1,0,2,3,1,1,1,0,1,0,52.0,17.0,0.49
8,14,6,3,1,8,1,22,0,4,6,5,15,2,0,9,0,1,1,1,3,1,1,1,1,0,1,3,1,1,1,0,2,0,26.25,4.75,0.345
0,0,1,1,1,3,0,4,0,0,1,3,3,0,0,2,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,19.0,6.0,0.487
2,2,1,2,1,0,1,3,0,0,4,0,1,0,0,3,0,1,1,1,2,1,0,1,1,0,0,3,0,1,0,0,1,0,20.0,6.0,0.632
0,1,1,2,0,0,0,0,1,1,2,1,2,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,13.0,19.0,0.588
1,1,0,3,0,3,0,4,1,0,2,0,2,1,0,2,0,1,1,0,2,0,1,0,1,1,0,2,0,1,1,0,2,0,10.0,5.5,0.632
5,4,5,6,3,2,0,8,0,1,10,0,4,6,0,5,0,1,1,1,2,1,1,0,1,0,1,5,0,1,1,0,1,0,20.0,14.667,0.639
0,0,1,1,1,1,0,1,0,0,4,2,1,0,0,3,0,0,0,1,1,1,1,0,1,0,0,3,1,1,0,0,1,0,7.5,4.0,0.548
1,1,0,1,0,1,0,1,2,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,12.0,4.0,0.612
0,1,0,1,0,1,1,3,0,1,1,0,2,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,11.0,11.0,0.853
0,3,0,0,2,0,0,6,0,1,2,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,1,2,0,1,0,0,1,0,19.0,4.0,0.487
1,1,0,0,1,0,0,6,0,3,5,0,5,1,0,1,1,1,1,0,0,1,0,0,1,0,1,2,0,1,1,0,1,1,13.0,15.5,0.555
1,2,1,1,0,2,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,12.0,6.0,0.612
0,5,5,6,1,0,0,5,1,5,8,1,5,2,0,6,0,0,1,1,4,1,0,0,1,1,2,5,1,1,1,0,1,0,12.5,15.5,1.0
2,0,1,4,0,1,0,3,6,0,1,0,4,0,2,0,1,1,0,1,2,0,1,0,1,1,0,1,0,1,0,1,0,1,11.5,6.5,0.442
3,4,2,1,2,5,0,6,0,0,4,2,2,0,0,4,0,1,1,1,1,1,1,0,1,0,0,2,1,1,0,0,1,0,17.5,4.0,0.359
1,1,0,2,0,1,0,2,0,0,2,0,0,0,0,2,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,11.0,0.0,0.213
11,9,8,5,3,5,0,12,1,3,10,0,10,3,0,7,0,1,1,1,2,1,1,0,1,1,2,5,0,1,1,0,1,0,21.5,9.0,0.534
1,2,0,1,0,1,0,2,0,1,1,0,1,0,0,2,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,12.0,6.0,0.408
3,3,4,1,0,3,0,8,2,1,3,1,3,1,0,3,0,1,1,1,1,0,1,0,1,1,1,2,1,1,1,0,2,0,36.0,13.0,0.471
3,1,0,0,1,1,0,3,3,0,2,0,3,0,1,3,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,2,0,20.0,11.0,0.474
4,12,6,9,5,7,0,10,7,0,10,0,6,2,0,3,1,1,1,1,2,1,1,0,1,1,0,4,0,1,1,0,2,1,20.5,10.25,0.547
0,2,3,1,0,0,0,1,4,2,0,0,4,0,1,3,0,0,1,1,1,0,0,0,1,1,2,0,0,1,0,1,1,0,9.5,6.375,0.487
1,1,3,0,1,2,0,2,0,1,4,0,4,0,0,5,0,1,1,1,0,1,1,0,1,0,1,3,0,1,0,0,1,0,12.0,7.5,0.433
2,8,3,0,1,0,0,4,5,1,2,0,2,0,0,5,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,16.5,2.0,0.246
1,2,1,0,0,1,0,4,6,0,2,0,9,0,0,2,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,2,0,14.0,5.5,0.401
2,5,2,3,2,3,0,4,2,1,7,2,2,0,0,4,0,1,1,1,3,1,1,0,1,1,1,4,1,1,0,0,2,0,19.5,16.25,0.793
4,9,3,6,4,6,0,12,3,1,8,6,8,2,0,7,0,1,1,1,2,1,1,0,1,1,1,3,1,1,1,0,1,0,19.75,6.5,0.398
2,7,2,0,1,9,0,12,0,1,4,0,4,3,0,5,2,1,1,1,0,1,1,0,1,0,1,2,0,1,1,0,1,1,13.0,4.0,0.294
1,4,0,1,1,4,0,6,2,0,1,0,3,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,12.0,5.5,0.577
1,0,0,1,5,1,0,7,0,1,1,6,6,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,15.5,2.0,0.381
4,6,2,0,0,4,0,3,4,0,2,8,4,0,0,6,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,2,1,11.0,2.75,0.32
3,2,3,2,1,2,0,3,0,1,5,2,2,0,0,2,0,1,1,1,1,1,1,0,1,0,1,3,1,1,0,0,2,0,14.0,9.5,0.668
9,7,1,3,1,7,0,10,2,1,6,4,6,0,0,6,0,1,1,1,2,1,1,0,1,1,1,3,1,1,0,0,2,0,31.5,10.5,0.445
8,9,13,6,4,12,0,16,4,3,11,8,10,4,0,10,1,1,1,1,3,1,1,0,1,1,1,5,1,1,1,0,3,1,29.5,12.25,0.521
1,0,2,1,2,1,0,3,0,0,3,3,3,0,0,4,1,1,0,1,1,1,1,0,1,0,0,2,1,1,0,0,2,1,24.0,17.0,0.722
4,3,6,5,3,5,0,7,3,0,5,2,6,1,0,4,0,1,1,1,2,1,1,0,1,1,0,2,1,1,1,0,1,0,17.667,4.667,0.291
1,3,2,1,2,0,0,3,3,0,2,0,3,1,0,3,0,1,1,1,1,1,0,0,1,1,0,2,0,1,1,0,1,0,24.0,4.0,0.433
1,2,1,0,1,1,0,3,2,0,3,7,3,0,0,2,0,1,1,1,0,1,1,0,1,1,0,2,1,1,0,0,2,0,13.0,6.5,0.555
2,4,5,1,0,0,0,5,2,0,4,5,4,0,0,3,1,1,1,1,1,0,0,0,1,1,0,4,1,1,0,0,2,1,12.0,6.667,0.825
9,6,6,8,1,5,0,13,0,2,10,0,13,3,0,10,1,1,1,1,2,1,1,0,1,0,2,7,0,1,1,0,1,1,21.25,11.25,0.767
3,1,1,3,1,1,0,3,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,16.0,9.0,0.53
1,1,3,1,0,1,0,4,0,0,2,0,4,0,0,2,0,1,1,1,1,0,1,0,1,0,0,2,0,1,0,0,1,0,6.333,2.0,0.649
1,0,2,2,0,1,0,1,1,0,2,1,1,0,0,1,0,1,0,1,2,0,1,0,1,1,0,2,1,1,0,0,1,0,13.0,19.0,0.784
1,1,2,1,1,0,0,3,0,2,1,3,3,1,0,2,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,21.0,4.0,0.463
4,3,3,6,3,3,0,7,0,3,6,0,3,0,0,7,0,1,1,1,1,1,1,0,1,0,2,2,0,1,0,0,2,0,24.0,9.625,0.408
1,2,3,2,1,1,1,3,0,1,1,0,0,0,0,2,0,1,1,1,2,1,1,1,1,0,1,1,0,0,0,0,1,0,18.0,16.0,0.667
0,0,0,0,0,0,0,6,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,12.0,0.0,0.204
0,2,3,2,1,0,0,0,3,0,3,0,2,0,1,2,0,0,1,1,2,1,0,0,0,1,0,2,0,1,0,1,1,0,9.0,3.0,0.5
0,0,0,0,0,2,0,3,0,1,0,2,1,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,6.0,0.0,0.204
2,2,0,0,0,1,2,5,0,2,1,0,3,0,0,4,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,5.5,0.5,0.302
0,1,2,1,1,0,0,1,0,0,5,1,2,0,0,2,0,0,1,1,1,1,0,0,1,0,0,4,1,1,0,0,1,0,5.667,4.667,1.029
0,0,2,1,0,0,0,2,0,0,4,0,2,0,0,2,1,0,0,1,1,0,0,0,1,0,0,3,0,1,0,0,1,1,7.0,7.0,0.945
1,1,0,0,2,0,0,1,0,1,3,0,1,1,0,3,0,1,1,0,0,1,0,0,1,0,1,3,0,0,1,0,1,0,13.0,7.0,0.588
1,1,0,0,1,0,0,2,0,0,0,2,4,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,5.5,0.0,0.213
0,1,0,2,0,2,0,0,0,1,2,4,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,2,1,0,1,0,1,0,14.0,11.0,0.756
3,2,3,2,1,0,0,6,1,1,0,0,5,1,0,5,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,15.5,5.5,0.381
3,3,1,1,1,3,0,5,1,1,3,12,14,0,0,8,3,1,1,1,1,1,1,0,1,1,1,2,1,1,0,0,1,1,12.8,2.4,0.177
1,2,1,1,0,0,0,1,0,0,6,0,1,1,0,2,0,1,1,1,1,0,0,0,1,0,0,4,0,1,1,0,1,0,16.0,18.0,0.884
0,0,2,3,2,0,1,1,0,1,4,3,3,0,0,3,1,0,0,1,3,1,0,1,1,0,1,4,1,1,0,0,1,1,8.0,8.333,1.01
3,0,3,2,0,1,0,6,0,3,3,0,2,0,0,3,0,1,0,1,1,0,1,0,1,0,1,2,0,1,0,0,1,0,26.0,6.0,0.416
2,1,1,1,1,2,0,3,1,0,4,1,2,0,0,2,0,1,1,1,1,1,1,0,1,1,0,4,1,1,0,0,2,0,10.5,9.5,1.08
2,0,0,1,0,0,0,1,0,0,3,0,5,1,0,2,0,1,0,0,1,0,0,0,1,0,0,2,0,1,1,0,1,0,15.0,6.0,0.548
2,2,4,4,1,1,0,3,0,1,4,0,2,1,0,1,0,1,1,1,3,1,1,0,1,0,1,3,0,1,1,0,1,0,13.0,10.75,0.832
1,4,0,4,0,3,0,6,0,1,3,0,3,0,0,6,1,1,1,0,3,0,1,0,1,0,1,3,0,1,0,0,2,1,11.0,9.333,0.862
2,0,1,2,0,1,0,2,0,1,2,2,3,1,0,3,0,1,0,1,1,0,1,0,1,0,1,2,1,1,1,0,1,0,10.0,6.5,0.632
0,0,4,0,0,1,0,3,0,0,1,2,2,0,0,3,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,3,0,16.0,15.0,0.707
0,0,0,0,0,1,0,5,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,12.0,14.0,0.408
2,1,2,2,0,3,0,4,0,1,2,0,3,0,0,4,0,1,1,1,1,0,1,0,1,0,1,2,0,1,0,0,2,0,12.0,6.0,0.577
0,1,1,1,2,0,0,4,0,0,1,1,1,0,0,2,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,13.0,2.0,0.392
3,1,1,1,1,1,0,3,3,1,3,7,9,1,0,3,1,1,1,1,1,1,1,0,1,1,1,3,1,1,1,0,2,1,20.0,11.0,0.783
2,2,2,3,1,1,0,2,0,2,6,2,2,0,0,2,0,1,1,1,2,1,1,0,1,0,2,4,1,1,0,0,1,0,9.0,8.667,0.816
1,3,0,2,0,3,0,6,0,1,3,6,19,0,2,3,2,1,1,0,1,0,1,0,1,0,1,2,1,1,0,1,1,1,12.25,2.0,0.303
2,2,2,1,1,2,0,2,0,0,1,3,2,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,19.0,2.0,0.324
0,1,2,2,0,1,0,3,0,0,4,0,4,0,0,4,1,0,1,1,1,0,1,0,1,0,0,4,0,1,0,0,2,1,22.0,22.0,0.905
3,5,5,2,1,5,0,6,0,1,3,0,2,0,0,3,0,1,1,1,2,1,1,0,1,0,1,2,0,1,0,0,1,0,18.0,8.5,0.589
6,7,7,3,3,7,2,8,1,0,5,2,7,0,0,6,0,1,1,1,2,1,1,1,1,1,0,3,1,1,0,0,2,0,12.8,3.8,0.442
1,1,3,2,0,0,0,1,0,2,3,0,4,1,1,2,0,1,1,1,2,0,0,0,1,0,2,3,0,1,1,1,1,0,7.0,8.333,0.926
5,4,2,4,0,7,0,35,8,3,3,19,52,1,28,7,5,1,1,1,2,0,1,0,1,1,2,3,1,1,1,1,1,1,18.111,2.111,0.277
7,10,7,7,1,8,1,17,1,0,7,11,9,5,1,3,0,1,1,1,1,1,1,1,1,1,0,5,1,1,1,1,1,0,19.0,6.8,0.508
1,3,3,2,0,3,0,3,0,0,3,0,1,1,0,3,0,1,1,1,1,0,1,0,1,0,0,2,0,1,1,0,1,0,23.0,11.0,0.59
4,2,5,3,1,4,0,6,0,1,4,3,3,1,0,1,0,1,1,1,1,1,1,0,1,0,1,2,1,1,1,0,1,0,12.667,6.333,0.459
5,3,3,1,2,2,0,6,0,0,2,0,1,0,0,4,0,1,1,1,1,1,1,0,1,0,0,2,0,1,0,0,2,0,14.5,7.5,0.657
6,7,3,6,0,6,0,10,0,3,8,1,6,1,0,6,0,1,1,1,3,0,1,0,1,0,2,5,1,1,1,0,1,0,15.75,13.0,0.713
1,0,0,2,0,1,1,1,0,0,2,0,2,1,0,1,0,1,0,0,2,0,1,1,1,0,0,2,0,1,1,0,1,0,12.0,18.0,1.021
3,2,3,3,1,5,0,5,0,0,2,1,4,0,0,1,0,1,1,1,1,1,1,0,1,0,0,2,1,1,0,0,1,0,15.0,4.0,0.387
1,2,1,1,0,2,0,2,1,0,1,3,3,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,8.5,3.0,0.514
1,0,0,2,1,2,0,3,0,0,3,0,1,2,0,4,0,1,0,0,1,1,1,0,1,0,0,2,0,1,1,0,1,0,19.0,12.0,0.324
2,2,1,1,0,2,0,2,2,0,4,0,1,1,0,3,0,1,1,1,1,0,1,0,1,1,0,2,0,1,1,0,1,0,21.0,12.0,0.463
7,6,3,1,2,5,0,6,1,0,3,9,9,1,0,4,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,29.5,3.0,0.184
3,4,2,2,2,2,0,5,0,1,3,2,5,1,1,4,1,1,1,1,1,1,1,0,1,0,1,3,1,1,1,1,1,1,12.333,6.0,0.581
1,1,1,6,1,7,0,9,0,4,10,2,8,4,0,11,0,1,1,1,1,1,1,0,1,0,2,4,1,1,1,0,3,0,13.0,14.6,0.614
1,0,2,1,0,1,0,2,0,0,1,0,3,0,0,2,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,13.0,5.0,0.588
6,4,7,5,4,4,0,5,1,1,15,0,10,3,0,9,0,1,1,1,2,1,1,0,1,1,1,4,0,1,1,0,2,0,18.5,12.286,0.493
2,1,0,1,0,1,0,1,0,0,3,1,2,0,0,2,0,1,1,0,1,0,1,0,1,0,0,3,1,1,0,0,1,0,7.0,6.0,0.756
2,5,1,3,1,3,0,10,0,0,6,1,1,1,0,2,0,1,1,1,1,1,1,0,1,0,0,3,1,1,1,0,2,0,9.0,6.25,0.589
1,0,2,1,1,4,0,5,0,0,3,0,5,0,0,2,0,1,0,1,1,1,1,0,1,0,0,2,0,1,0,0,1,0,12.0,5.0,0.577
2,3,4,3,1,3,0,6,0,0,2,2,4,0,0,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,2,1,16.5,8.5,0.492
1,2,0,0,0,1,0,1,1,0,3,0,1,0,0,2,0,1,1,0,0,0,1,0,1,1,0,2,0,1,0,0,1,0,6.0,3.5,0.612
0,0,1,5,1,1,0,4,3,2,1,4,2,1,0,5,0,0,0,1,4,1,1,0,1,1,2,1,1,1,1,0,2,0,15.0,15.375,0.775
0,0,1,3,1,1,0,3,1,0,1,2,0,0,0,2,0,0,0,1,2,1,1,0,1,1,0,1,1,0,0,0,1,0,15.0,9.0,0.548
1,1,2,3,2,0,0,2,0,0,4,0,1,0,0,3,0,1,1,1,2,1,0,0,1,0,0,4,0,1,0,0,1,0,19.0,15.0,0.811
2,2,0,0,0,2,0,1,0,0,3,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,3,0,1,0,0,1,1,13.0,11.0,0.784
3,7,5,4,5,5,0,12,0,5,19,1,8,0,0,15,3,1,1,1,3,1,1,0,1,0,2,5,1,1,0,0,3,1,13.143,13.857,0.663
4,4,4,3,1,3,0,7,1,0,7,2,6,2,0,7,0,1,1,1,1,1,1,0,1,1,0,4,1,1,1,0,2,0,17.0,11.333,0.594
2,1,0,4,2,2,0,5,0,1,3,1,3,0,0,2,0,1,1,0,2,1,1,0,1,0,1,2,1,1,0,0,1,0,13.0,13.0,0.832
3,9,4,3,1,7,0,11,3,2,7,5,8,1,0,8,1,1,1,1,2,1,1,0,1,1,1,5,1,1,1,0,1,1,24.333,9.0,0.579
1,0,0,1,1,1,0,2,0,0,0,3,3,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,12.0,2.0,0.408
0,1,0,3,0,1,0,4,2,1,2,0,2,1,0,2,0,0,1,0,2,0,1,0,1,1,1,1,0,1,1,0,2,0,19.0,23.75,0.811
0,1,3,0,1,1,0,2,0,0,1,2,10,0,0,2,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,10.5,1.0,0.309
3,6,5,3,3,4,1,13,2,1,8,2,12,0,1,7,4,1,1,1,1,1,1,1,1,1,1,6,1,1,0,1,1,1,24.333,9.0,0.579
1,2,0,1,1,2,0,2,0,1,2,1,0,0,0,3,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,2,0,16.0,10.0,0.53
2,1,3,5,2,2,0,6,1,2,9,0,3,1,0,7,0,1,1,1,1,1,1,0,1,1,2,4,0,1,1,0,2,0,44.0,34.25,0.746
3,1,0,1,1,3,1,5,4,0,2,2,5,0,0,2,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,2,0,7.5,1.0,0.258
2,0,1,1,0,1,0,3,0,0,0,0,3,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,5.5,1.0,0.426
6,9,3,1,0,3,1,7,6,1,3,2,7,2,0,11,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,0,3,1,21.0,6.667,0.356
2,7,3,3,5,3,1,5,0,0,9,1,7,0,0,10,1,1,1,1,3,1,1,1,1,0,0,3,1,1,0,0,1,1,19.0,11.0,0.468
1,5,4,4,2,4,0,9,1,2,4,0,2,1,0,6,0,1,1,1,1,1,1,0,1,1,1,4,0,1,1,0,1,0,22.5,9.0,0.527
0,3,0,1,1,1,0,3,3,0,1,0,3,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,5.667,1.333,0.514
2,6,2,2,1,4,0,4,1,1,1,4,3,0,0,2,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,16.5,3.0,0.369
6,11,5,4,4,4,0,12,0,5,6,0,8,0,0,11,0,1,1,1,2,1,1,0,1,0,2,4,0,1,0,0,1,0,19.0,6.0,0.487
4,1,0,3,2,0,0,1,0,0,7,0,3,0,0,5,1,1,1,0,2,1,0,0,1,0,0,5,0,1,0,0,1,1,9.0,7.667,0.816
1,1,2,1,1,0,0,2,0,1,2,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,2,0,1,0,0,1,0,13.0,13.0,0.588
2,3,3,4,1,1,0,3,0,4,8,1,6,0,0,7,0,1,1,1,3,1,1,0,1,0,2,4,1,1,0,0,1,0,14.333,12.0,0.755
12,14,12,18,9,11,0,20,1,7,24,3,19,5,0,27,3,1,1,1,6,1,1,0,1,1,2,6,1,1,1,0,3,1,36.8,31.85,0.626
3,6,6,2,1,3,0,8,0,0,6,1,6,2,0,3,0,1,1,1,1,1,1,0,1,0,0,2,1,1,1,0,1,0,15.667,5.333,0.413
0,0,2,0,1,0,0,3,0,0,1,7,7,0,0,1,2,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,8.0,0.667,0.289
3,4,3,4,1,1,0,6,0,1,8,0,5,4,0,8,0,1,1,1,2,1,1,0,1,0,1,3,0,1,1,0,1,0,16.0,11.667,0.612
3,5,0,4,2,3,0,5,2,2,8,2,3,1,0,5,0,1,1,0,2,1,1,0,1,1,2,5,1,1,1,0,1,0,15.0,16.667,0.843
4,2,1,1,1,1,0,1,0,0,3,1,3,0,0,1,0,1,1,1,1,1,1,0,1,0,0,2,1,1,0,0,1,0,19.0,8.0,0.649
10,5,10,8,3,6,0,8,2,2,10,4,12,4,0,8,0,1,1,1,2,1,1,0,1,1,2,3,1,1,1,0,2,0,23.0,12.25,0.516
6,3,6,9,4,4,0,10,0,5,12,2,8,2,0,11,0,1,1,1,3,1,1,0,1,0,2,5,1,1,1,0,1,0,82.0,60.0,0.625
6,4,0,9,4,8,0,23,0,2,9,0,13,1,3,11,0,1,1,0,4,1,1,0,1,0,2,7,0,1,1,1,2,0,22.0,15.688,0.829
5,5,8,2,2,6,0,11,0,1,18,1,8,4,0,17,1,1,1,1,2,1,1,0,1,0,1,4,1,1,1,0,3,1,17.8,10.0,0.525
3,2,1,1,1,0,0,3,0,0,1,0,2,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,14.0,4.0,0.567
1,1,4,2,1,2,0,3,1,1,1,3,5,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,27.0,2.0,0.272
0,2,0,2,0,2,0,2,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,0,1,0,0,0,13.0,11.0,0.784
